lon,lat,depth_m
-71.072222,42.366207,8.534
-71.072066,42.366045,8.534
-71.072342,42.365757,8.534
-71.072504,42.365622,8.534
-71.072694,42.365352,8.534
-71.072811,42.364938,8.534
-71.073402,42.364137,8.534
-71.073594,42.363846,8.534
-71.073729,42.363633,8.534
-71.073864,42.363300,8.534
-71.074068,42.363281,8.534
-71.074152,42.363435,8.534
-71.075220,42.363327,8.534
-71.075015,42.363445,8.534
-71.074663,42.363291,8.534
-71.074328,42.363182,8.534
-71.074349,42.363128,8.534
-71.074735,42.363016,8.534
-71.074954,42.362858,8.534
-71.075227,42.363074,8.534
-71.077026,42.357439,8.534
-71.076969,42.357383,8.534
-71.076836,42.357401,8.534
-71.076824,42.357477,8.534
-71.076921,42.357524,8.534
-71.077018,42.357470,8.534
-71.077603,42.357754,8.534
-71.077212,42.358075,8.534
-71.076860,42.358273,8.534
-71.076690,42.358352,8.534
-71.076523,42.358348,8.534
-71.076426,42.358537,8.534
-71.076579,42.358744,8.534
-71.076435,42.358804,8.534
-71.076392,42.358879,8.534
-71.076438,42.359032,8.534
-71.076370,42.359212,8.534
-71.076226,42.359374,8.534
-71.076131,42.359608,8.534
-71.075925,42.359770,8.534
-71.075876,42.359951,8.534
-71.075781,42.360158,8.534
-71.075622,42.360227,8.534
-71.075460,42.360401,8.534
-71.075353,42.360527,8.534
-71.075254,42.360365,8.534
-71.075240,42.360185,8.534
-71.075427,42.359825,8.534
-71.075452,42.359580,8.534
-71.075779,42.359287,8.534
-71.076074,42.359032,8.534
-71.076008,42.358852,8.534
-71.075941,42.358735,8.534
-71.076001,42.358618,8.534
-71.076031,42.358474,8.534
-71.076011,42.358339,8.534
-71.076117,42.358042,8.534
-71.076230,42.357763,8.534
-71.076532,42.357716,8.534
-71.076692,42.357646,8.534
-71.076478,42.357538,8.534
-71.076210,42.357376,8.534
-71.076289,42.357312,8.534
-71.076690,42.357201,8.534
-71.076705,42.357052,8.534
-71.077066,42.356879,8.534
-71.077418,42.356834,8.534
-71.077558,42.356998,8.534
-71.077517,42.357214,8.534
-71.077457,42.357403,8.534
-71.077634,42.357628,8.534
-71.084896,42.355818,8.534
-71.084593,42.355916,8.534
-71.084117,42.355899,8.534
-71.084094,42.356062,8.534
-71.084099,42.356296,8.534
-71.083924,42.356449,8.534
-71.083610,42.356521,8.534
-71.083112,42.356455,8.534
-71.082766,42.356413,8.534
-71.082481,42.356335,8.534
-71.082320,42.356242,8.534
-71.082411,42.356098,8.534
-71.082554,42.355912,8.534
-71.082857,42.355912,8.534
-71.083173,42.355955,8.534
-71.083513,42.355862,8.534
-71.083544,42.355593,8.534
-71.083829,42.355456,8.534
-71.084132,42.355533,8.534
-71.084521,42.355485,8.534
-71.084727,42.355423,8.534
-71.084919,42.355638,8.534
-71.089374,42.353838,8.534
-71.089219,42.353933,8.534
-71.088915,42.353911,8.534
-71.088709,42.353923,8.534
-71.088430,42.354098,8.534
-71.088044,42.354234,8.534
-71.087495,42.354403,8.534
-71.087082,42.354544,8.534
-71.086548,42.354708,8.534
-71.085917,42.354922,8.534
-71.085637,42.355107,8.534
-71.085455,42.355252,8.534
-71.085273,42.355188,8.534
-71.085193,42.355026,8.534
-71.085029,42.354882,8.534
-71.085407,42.354572,8.534
-71.085588,42.354306,8.534
-71.085816,42.354081,8.534
-71.086038,42.354105,8.534
-71.086216,42.354207,8.534
-71.086366,42.354320,8.534
-71.086682,42.354293,8.534
-71.086808,42.354189,8.534
-71.086896,42.353901,8.534
-71.086936,42.353748,8.534
-71.087070,42.354027,8.534
-71.087216,42.354062,8.534
-71.087543,42.353993,8.534
-71.088260,42.353737,8.534
-71.088466,42.353602,8.534
-71.088697,42.353458,8.534
-71.088903,42.353541,8.534
-71.089073,42.353472,8.534
-71.089328,42.353590,8.534
-71.089401,42.353802,8.534
-71.064404,42.369108,7.925
-71.064263,42.369043,7.925
-71.064404,42.369025,7.925
-71.064445,42.369079,7.925
-71.064860,42.368989,7.925
-71.065892,42.368935,7.925
-71.066033,42.368863,7.925
-71.065958,42.368833,7.925
-71.065828,42.368926,7.925
-71.065025,42.368980,7.925
-71.065398,42.368971,7.925
-71.068316,42.368053,7.925
-71.068204,42.368144,7.925
-71.067840,42.368168,7.925
-71.067756,42.368089,7.925
-71.067937,42.367988,7.925
-71.068204,42.368005,7.925
-71.068326,42.368017,7.925
-71.068594,42.367882,7.925
-71.068433,42.367882,7.925
-71.068492,42.367729,7.925
-71.068697,42.367639,7.925
-71.071542,42.368888,7.925
-71.071533,42.368854,7.925
-71.071584,42.368881,7.925
-71.075208,42.363408,7.925
-71.074942,42.363481,7.925
-71.074614,42.363313,7.925
-71.074239,42.363264,7.925
-71.074235,42.363399,7.925
-71.074157,42.363615,7.925
-71.073978,42.363813,7.925
-71.073768,42.364218,7.925
-71.073707,42.364461,7.925
-71.073558,42.364820,7.925
-71.073406,42.365109,7.925
-71.073264,42.365379,7.925
-71.073084,42.365751,7.925
-71.072886,42.365910,7.925
-71.072770,42.366171,7.925
-71.072562,42.366336,7.925
-71.072222,42.366245,7.925
-71.072030,42.366027,7.925
-71.072404,42.365643,7.925
-71.072589,42.365379,7.925
-71.072740,42.365010,7.925
-71.072921,42.364695,7.925
-71.073143,42.364344,7.925
-71.073501,42.363822,7.925
-71.073804,42.363453,7.925
-71.073757,42.363291,7.925
-71.073593,42.363173,7.925
-71.073679,42.363028,7.925
-71.074019,42.363078,7.925
-71.074505,42.363069,7.925
-71.074723,42.362975,7.925
-71.074954,42.362803,7.925
-71.075209,42.362945,7.925
-71.077674,42.357718,7.925
-71.077407,42.358006,7.925
-71.077066,42.358250,7.925
-71.076872,42.358306,7.925
-71.076714,42.358405,7.925
-71.076496,42.358446,7.925
-71.076511,42.358591,7.925
-71.076617,42.358790,7.925
-71.076508,42.358874,7.925
-71.076453,42.359221,7.925
-71.076241,42.359432,7.925
-71.076153,42.359663,7.925
-71.075923,42.359816,7.925
-71.075913,42.359982,7.925
-71.075812,42.360104,7.925
-71.075779,42.360232,7.925
-71.075511,42.360410,7.925
-71.075427,42.360567,7.925
-71.075124,42.360602,7.925
-71.075039,42.360545,7.925
-71.075056,42.360203,7.925
-71.075336,42.360023,7.925
-71.075377,42.359681,7.925
-71.075679,42.359347,7.925
-71.076012,42.359014,7.925
-71.075965,42.358861,7.925
-71.075880,42.358717,7.925
-71.075947,42.358609,7.925
-71.075978,42.358393,7.925
-71.075996,42.358177,7.925
-71.076022,42.357898,7.925
-71.076107,42.357781,7.925
-71.076459,42.357642,7.925
-71.076326,42.357525,7.925
-71.076138,42.357430,7.925
-71.076156,42.357322,7.925
-71.076581,42.357156,7.925
-71.076633,42.357025,7.925
-71.077200,42.356768,7.925
-71.077431,42.356784,7.925
-71.077613,42.356998,7.925
-71.077581,42.357232,7.925
-71.077515,42.357385,7.925
-71.077682,42.357646,7.925
-71.081546,42.355986,7.925
-71.081437,42.356046,7.925
-71.081170,42.355878,7.925
-71.081170,42.355767,7.925
-71.081437,42.355742,7.925
-71.081575,42.355872,7.925
-71.081935,42.356156,7.925
-71.081886,42.356134,7.925
-71.081956,42.356125,7.925
-71.084932,42.355827,7.925
-71.084593,42.355943,7.925
-71.084144,42.355928,7.925
-71.084122,42.356080,7.925
-71.084044,42.356359,7.925
-71.083683,42.356543,7.925
-71.083319,42.356505,7.925
-71.082857,42.356478,7.925
-71.082578,42.356352,7.925
-71.082275,42.356298,7.925
-71.082133,42.356197,7.925
-71.082394,42.355899,7.925
-71.082651,42.355904,7.925
-71.082882,42.355880,7.925
-71.083173,42.355924,7.925
-71.083476,42.355833,7.925
-71.083454,42.355638,7.925
-71.083545,42.355530,7.925
-71.083926,42.355418,7.925
-71.084266,42.355535,7.925
-71.084703,42.355392,7.925
-71.084845,42.355485,7.925
-71.084958,42.355674,7.925
-71.086742,42.354142,7.925
-71.086597,42.354124,7.925
-71.086377,42.354243,7.925
-71.086524,42.354290,7.925
-71.086706,42.354254,7.925
-71.089440,42.353793,7.925
-71.089305,42.353928,7.925
-71.089037,42.353942,7.925
-71.088478,42.354123,7.925
-71.087823,42.354321,7.925
-71.087337,42.354508,7.925
-71.086851,42.354668,7.925
-71.086244,42.354851,7.925
-71.085763,42.354999,7.925
-71.085543,42.355287,7.925
-71.085431,42.355322,7.925
-71.085249,42.355214,7.925
-71.085146,42.355026,7.925
-71.084983,42.354891,7.925
-71.085416,42.354540,7.925
-71.085565,42.354289,7.925
-71.085807,42.354036,7.925
-71.086023,42.353892,7.925
-71.086196,42.353744,7.925
-71.086560,42.353771,7.925
-71.086719,42.353721,7.925
-71.086924,42.353665,7.925
-71.087048,42.353910,7.925
-71.087143,42.354030,7.925
-71.087495,42.353973,7.925
-71.088175,42.353680,7.925
-71.088527,42.353467,7.925
-71.088709,42.353424,7.925
-71.088940,42.353476,7.925
-71.089101,42.353433,7.925
-71.089365,42.353578,7.925
-71.089441,42.353748,7.925
-71.064490,42.369097,7.620
-71.064314,42.369133,7.620
-71.064089,42.369025,7.620
-71.064428,42.368980,7.620
-71.064879,42.369079,7.620
-71.064809,42.369016,7.620
-71.064780,42.368948,7.620
-71.066591,42.368764,7.620
-71.068751,42.367666,7.620
-71.068678,42.367873,7.620
-71.068412,42.367954,7.620
-71.068167,42.368320,7.620
-71.068076,42.368224,7.620
-71.067961,42.368209,7.620
-71.067573,42.368284,7.620
-71.067590,42.368188,7.620
-71.067706,42.368035,7.620
-71.067949,42.367946,7.620
-71.068180,42.367948,7.620
-71.068410,42.367783,7.620
-71.068702,42.367563,7.620
-71.068751,42.367666,7.620
-71.071494,42.368906,7.620
-71.071470,42.368815,7.620
-71.065713,42.368890,7.620
-71.065970,42.368802,7.620
-71.066286,42.368809,7.620
-71.066055,42.368909,7.620
-71.065268,42.369016,7.620
-71.065229,42.368953,7.620
-71.065460,42.368915,7.620
-71.065113,42.368971,7.620
-71.065116,42.368998,7.620
-71.065115,42.369025,7.620
-71.075256,42.363399,7.620
-71.074978,42.363507,7.620
-71.074711,42.363373,7.620
-71.074310,42.363268,7.620
-71.074260,42.363444,7.620
-71.074082,42.363705,7.620
-71.073965,42.363948,7.620
-71.073767,42.364290,7.620
-71.073704,42.364614,7.620
-71.073477,42.365010,7.620
-71.073288,42.365379,7.620
-71.073254,42.365622,7.620
-71.072935,42.365874,7.620
-71.072888,42.366054,7.620
-71.072635,42.366334,7.620
-71.072344,42.366318,7.620
-71.071993,42.366072,7.620
-71.072257,42.365730,7.620
-71.072558,42.365379,7.620
-71.072653,42.365172,7.620
-71.072861,42.364767,7.620
-71.073025,42.364434,7.620
-71.073335,42.364083,7.620
-71.073746,42.363498,7.620
-71.073746,42.363309,7.620
-71.073549,42.363164,7.620
-71.073643,42.362986,7.620
-71.073886,42.362981,7.620
-71.074286,42.363080,7.620
-71.074650,42.363009,7.620
-71.074905,42.362787,7.620
-71.075198,42.362903,7.620
-71.075304,42.363273,7.620
-71.077673,42.357762,7.620
-71.077504,42.357898,7.620
-71.077169,42.358168,7.620
-71.076921,42.358304,7.620
-71.076765,42.358420,7.620
-71.076556,42.358427,7.620
-71.076503,42.358546,7.620
-71.076650,42.358753,7.620
-71.076563,42.358933,7.620
-71.076515,42.359230,7.620
-71.076289,42.359412,7.620
-71.076171,42.359681,7.620
-71.075939,42.359825,7.620
-71.075964,42.359969,7.620
-71.075837,42.360059,7.620
-71.075831,42.360221,7.620
-71.075622,42.360316,7.620
-71.075440,42.360579,7.620
-71.075100,42.360639,7.620
-71.075020,42.360617,7.620
-71.074969,42.360392,7.620
-71.075050,42.360167,7.620
-71.075348,42.359960,7.620
-71.075362,42.359681,7.620
-71.075537,42.359406,7.620
-71.075862,42.359176,7.620
-71.075975,42.358906,7.620
-71.075841,42.358735,7.620
-71.075924,42.358636,7.620
-71.075941,42.358456,7.620
-71.075934,42.358276,7.620
-71.076023,42.358033,7.620
-71.076004,42.357826,7.620
-71.076353,42.357610,7.620
-71.076168,42.357505,7.620
-71.076098,42.357385,7.620
-71.076180,42.357267,7.620
-71.076447,42.357119,7.620
-71.076556,42.357079,7.620
-71.076726,42.356969,7.620
-71.077163,42.356748,7.620
-71.077438,42.356764,7.620
-71.077640,42.356998,7.620
-71.077612,42.357241,7.620
-71.077544,42.357385,7.620
-71.077702,42.357637,7.620
-71.081641,42.356026,7.620
-71.081437,42.356094,7.620
-71.081182,42.355922,7.620
-71.080839,42.355881,7.620
-71.081061,42.355720,7.620
-71.081340,42.355702,7.620
-71.081629,42.355755,7.620
-71.081669,42.355971,7.620
-71.084945,42.355842,7.620
-71.084593,42.355955,7.620
-71.084229,42.355918,7.620
-71.084129,42.355971,7.620
-71.084181,42.356224,7.620
-71.084059,42.356363,7.620
-71.083671,42.356555,7.620
-71.083306,42.356514,7.620
-71.082784,42.356463,7.620
-71.082566,42.356372,7.620
-71.082262,42.356319,7.620
-71.081910,42.356221,7.620
-71.081727,42.356116,7.620
-71.081825,42.356031,7.620
-71.081945,42.355872,7.620
-71.082141,42.355890,7.620
-71.082396,42.355852,7.620
-71.082663,42.355889,7.620
-71.082979,42.355860,7.620
-71.083443,42.355836,7.620
-71.083416,42.355629,7.620
-71.083519,42.355521,7.620
-71.083938,42.355404,7.620
-71.084290,42.355521,7.620
-71.084715,42.355375,7.620
-71.084867,42.355485,7.620
-71.084971,42.355710,7.620
-71.086706,42.354152,7.620
-71.086597,42.354159,7.620
-71.086496,42.354252,7.620
-71.086706,42.354234,7.620
-71.089433,42.353838,7.620
-71.089255,42.353967,7.620
-71.088782,42.353969,7.620
-71.088029,42.354285,7.620
-71.087507,42.354433,7.620
-71.087034,42.354591,7.620
-71.086548,42.354736,7.620
-71.085820,42.354982,7.620
-71.085603,42.355206,7.620
-71.085480,42.355346,7.620
-71.085238,42.355233,7.620
-71.085123,42.355026,7.620
-71.084956,42.354900,7.620
-71.085021,42.354783,7.620
-71.085516,42.354414,7.620
-71.085790,42.354027,7.620
-71.086135,42.353741,7.620
-71.086609,42.353711,7.620
-71.086924,42.353647,7.620
-71.087066,42.353910,7.620
-71.087179,42.354024,7.620
-71.087495,42.353960,7.620
-71.088146,42.353667,7.620
-71.088515,42.353452,7.620
-71.088709,42.353411,7.620
-71.088940,42.353455,7.620
-71.089097,42.353416,7.620
-71.089382,42.353577,7.620
-71.089457,42.353757,7.620
-71.064805,42.369068,7.010
-71.064615,42.369061,7.010
-71.064319,42.369167,7.010
-71.064088,42.369109,7.010
-71.063675,42.369156,7.010
-71.063384,42.369090,7.010
-71.063211,42.369016,7.010
-71.063153,42.368881,7.010
-71.063257,42.368827,7.010
-71.063341,42.368737,7.010
-71.063518,42.368718,7.010
-71.063527,42.368665,7.010
-71.063464,42.368584,7.010
-71.063542,42.368537,7.010
-71.063797,42.368691,7.010
-71.064076,42.368906,7.010
-71.064707,42.368927,7.010
-71.062621,42.368908,7.010
-71.062628,42.368989,7.010
-71.062267,42.368507,7.010
-71.062345,42.368431,7.010
-71.062498,42.368320,7.010
-71.062559,42.368416,7.010
-71.062704,42.368416,7.010
-71.062814,42.368544,7.010
-71.062935,42.368503,7.010
-71.062801,42.368391,7.010
-71.062796,42.368323,7.010
-71.063129,42.368319,7.010
-71.063275,42.368413,7.010
-71.063291,42.368521,7.010
-71.063226,42.368702,7.010
-71.063166,42.368670,7.010
-71.063081,42.368554,7.010
-71.062973,42.368602,7.010
-71.062886,42.368635,7.010
-71.062692,42.368682,7.010
-71.065254,42.368876,7.010
-71.065642,42.368857,7.010
-71.066419,42.368636,7.010
-71.066662,42.368637,7.010
-71.067004,42.368485,7.010
-71.067207,42.368242,7.010
-71.067665,42.367963,7.010
-71.068095,42.367850,7.010
-71.068301,42.367841,7.010
-71.068522,42.367639,7.010
-71.068792,42.367360,7.010
-71.068993,42.367369,7.010
-71.071579,42.368945,7.010
-71.071402,42.368881,7.010
-71.071385,42.368769,7.010
-71.071627,42.368753,7.010
-71.071130,42.369041,7.010
-71.070838,42.368980,7.010
-71.070869,42.368980,7.010
-71.070889,42.368989,7.010
-71.068884,42.367499,7.010
-71.068847,42.367801,7.010
-71.068696,42.367927,7.010
-71.068492,42.367990,7.010
-71.068180,42.368486,7.010
-71.067597,42.368735,7.010
-71.066796,42.368853,7.010
-71.066419,42.368908,7.010
-71.066006,42.368958,7.010
-71.072247,42.367161,7.010
-71.072065,42.367277,7.010
-71.071878,42.367243,7.010
-71.071564,42.367018,7.010
-71.071640,42.366852,7.010
-71.071471,42.366720,7.010
-71.071422,42.366576,7.010
-71.071332,42.366477,7.010
-71.071445,42.366394,7.010
-71.071586,42.366414,7.010
-71.071645,42.366585,7.010
-71.071737,42.366634,7.010
-71.072040,42.366639,7.010
-71.072222,42.366797,7.010
-71.072433,42.366856,7.010
-71.072445,42.367054,7.010
-71.072449,42.367621,7.010
-71.072635,42.367588,7.010
-71.072719,42.367675,7.010
-71.072611,42.367736,7.010
-71.072866,42.366914,7.010
-71.072574,42.367072,7.010
-71.072574,42.366876,7.010
-71.072771,42.366729,7.010
-71.072743,42.366531,7.010
-71.072914,42.366514,7.010
-71.072939,42.366693,7.010
-71.075290,42.363426,7.010
-71.074954,42.363552,7.010
-71.074723,42.363414,7.010
-71.074359,42.363312,7.010
-71.074304,42.363444,7.010
-71.074116,42.363723,7.010
-71.073899,42.364110,7.010
-71.073798,42.364407,7.010
-71.073619,42.364830,7.010
-71.073472,42.365109,7.010
-71.073336,42.365415,7.010
-71.073337,42.365649,7.010
-71.073170,42.365820,7.010
-71.072996,42.365928,7.010
-71.072875,42.366216,7.010
-71.072647,42.366420,7.010
-71.072429,42.366512,7.010
-71.072077,42.366475,7.010
-71.072065,42.366356,7.010
-71.072041,42.366216,7.010
-71.071861,42.366054,7.010
-71.071980,42.365918,7.010
-71.072319,42.365553,7.010
-71.072545,42.365235,7.010
-71.072818,42.364776,7.010
-71.072993,42.364425,7.010
-71.073296,42.364074,7.010
-71.073692,42.363507,7.010
-71.073740,42.363363,7.010
-71.073530,42.363209,7.010
-71.073498,42.363119,7.010
-71.073679,42.362882,7.010
-71.074043,42.363017,7.010
-71.074408,42.363043,7.010
-71.074697,42.362930,7.010
-71.074905,42.362754,7.010
-71.075260,42.362930,7.010
-71.075349,42.363282,7.010
-71.077734,42.357975,7.010
-71.077613,42.357907,7.010
-71.077501,42.358006,7.010
-71.077228,42.358150,7.010
-71.077094,42.358312,7.010
-71.076920,42.358339,7.010
-71.076787,42.358463,7.010
-71.076569,42.358492,7.010
-71.076605,42.358618,7.010
-71.076705,42.358771,7.010
-71.076739,42.358985,7.010
-71.076894,42.358951,7.010
-71.076806,42.358735,7.010
-71.076848,42.358627,7.010
-71.076903,42.358708,7.010
-71.077139,42.359032,7.010
-71.076909,42.359205,7.010
-71.076702,42.359376,7.010
-71.076435,42.359365,7.010
-71.076382,42.359527,7.010
-71.076241,42.359709,7.010
-71.076034,42.359805,7.010
-71.075994,42.359888,7.010
-71.076080,42.360041,7.010
-71.075913,42.360046,7.010
-71.075870,42.360104,7.010
-71.075848,42.360257,7.010
-71.075550,42.360437,7.010
-71.075415,42.360622,7.010
-71.075027,42.360701,7.010
-71.074936,42.360626,7.010
-71.074936,42.360302,7.010
-71.075001,42.360140,7.010
-71.075324,42.359951,7.010
-71.075348,42.359618,7.010
-71.075509,42.359383,7.010
-71.075823,42.359167,7.010
-71.075950,42.358942,7.010
-71.075815,42.358780,7.010
-71.075852,42.358647,7.010
-71.075904,42.358411,7.010
-71.075951,42.358096,7.010
-71.075909,42.357898,7.010
-71.075949,42.357787,7.010
-71.076196,42.357628,7.010
-71.076095,42.357553,7.010
-71.076040,42.357394,7.010
-71.076144,42.357212,7.010
-71.076256,42.357052,7.010
-71.076484,42.356879,7.010
-71.076629,42.356936,7.010
-71.076818,42.356890,7.010
-71.077163,42.356674,7.010
-71.077431,42.356712,7.010
-71.077633,42.356881,7.010
-71.077730,42.357142,7.010
-71.077629,42.357340,7.010
-71.077735,42.357574,7.010
-71.077687,42.357826,7.010
-71.077746,42.357949,7.010
-71.084988,42.355854,7.010
-71.084593,42.355979,7.010
-71.084363,42.355936,7.010
-71.084157,42.355980,7.010
-71.084211,42.356242,7.010
-71.084168,42.356335,7.010
-71.083972,42.356485,7.010
-71.083586,42.356569,7.010
-71.083088,42.356513,7.010
-71.082651,42.356413,7.010
-71.082457,42.356425,7.010
-71.082129,42.356360,7.010
-71.081862,42.356269,7.010
-71.081546,42.356143,7.010
-71.081206,42.355981,7.010
-71.080830,42.355957,7.010
-71.080535,42.355908,7.010
-71.080611,42.355788,7.010
-71.081036,42.355639,7.010
-71.081340,42.355667,7.010
-71.081651,42.355701,7.010
-71.081862,42.355795,7.010
-71.082092,42.355764,7.010
-71.082408,42.355802,7.010
-71.082906,42.355830,7.010
-71.083137,42.355863,7.010
-71.083391,42.355817,7.010
-71.083410,42.355728,7.010
-71.083325,42.355593,7.010
-71.083561,42.355455,7.010
-71.083950,42.355363,7.010
-71.084168,42.355493,7.010
-71.084630,42.355366,7.010
-71.084909,42.355312,7.010
-71.084854,42.355386,7.010
-71.085012,42.355548,7.010
-71.089486,42.353784,7.010
-71.089333,42.353955,7.010
-71.089037,42.353980,7.010
-71.088503,42.354160,7.010
-71.088017,42.354311,7.010
-71.087507,42.354452,7.010
-71.087034,42.354608,7.010
-71.086560,42.354749,7.010
-71.086050,42.354916,7.010
-71.085645,42.355188,7.010
-71.085492,42.355382,7.010
-71.085193,42.355296,7.010
-71.085095,42.355071,7.010
-71.084909,42.354945,7.010
-71.084880,42.354864,7.010
-71.085455,42.354473,7.010
-71.085601,42.354160,7.010
-71.086099,42.353712,7.010
-71.086633,42.353661,7.010
-71.086936,42.353622,7.010
-71.087064,42.353757,7.010
-71.087159,42.353991,7.010
-71.087483,42.353937,7.010
-71.088102,42.353647,7.010
-71.088478,42.353430,7.010
-71.088697,42.353385,7.010
-71.088891,42.353430,7.010
